x1,x2,y
5.378389737602868,2.7104215518595174,32.35723079512053
2.911832531666178,2.1218722914796833,0.0018705788670209127
2.178253613677252,2.3979751506847036,0.519018672035943
2.2754653401929255,2.2333500306413647,0.2882794305035856
0.12450863682211444,4.205917545289982,79.10142906840294
4.706355441744725,1.1594604398827335,7.883852404789476
2.7236077096292997,5.455514761907082,41.26669414324857
5.735134725804489,4.20682117640459,66.71214285770208
0.1391501139731346,5.967748178305396,129.44978055247816
2.119525246945315,5.114774523833124,30.819973343431364
3.1051471801042076,3.5726171347512112,3.889400438494503
0.8147532326101314,4.666250546481955,41.75761000800836
0.40980886195346855,3.6436776885666715,49.452575522314355
2.191068025574622,2.4128528981459123,0.49857107689100305
1.135981155514592,5.690766302789518,62.347328310896046
1.034643006407785,0.5563735976715172,11.91129595091087
5.98870650477698,4.79341039373847,101.58454949819495
4.616229036885153,5.104936380161946,36.75711208936788
2.5464234328584903,3.784313440248519,5.723177080614424
5.361429282118782,4.897191383359552,55.41386706334043
5.0735679789229975,4.208726301790222,29.262493048950997
1.1362215079280054,5.0018353772476445,39.11597063673993
1.0292924930374063,1.377893662889274,14.842267797708013
5.070517157163,2.050613706813796,18.378852751197034
3.7357661551448,0.8587659811834822,-1.1932985931062423
1.000161005748494,1.819472450657253,15.988965009933807
4.3225668375417925,0.547985822536974,-0.0017057734790144607
1.4549875492841347,5.769139874515112,59.244038757664505
2.2370066199666216,3.1840900224079514,1.9990851106356073
4.720134351231024,2.0628496083962817,8.755113697985605
5.4802500225415915,0.2963207052519443,32.89770825923462
1.624878509485469,5.826360256160307,59.597592422619286
2.0910434517312253,5.416026195523762,40.54502208991053
4.514572856829939,5.067018196355733,34.11233440878397
3.9031985561321143,0.22847355288273197,-4.894115165503238
2.8412526713277293,3.9071695151571904,6.937574284784956
3.814269236347856,4.786337360800636,22.071834785765205
1.3057488294983595,2.8844170507284534,8.931481067920604
3.418515234845149,2.4287660203835753,0.1095037485728051
0.7350911290820108,4.5675929434972655,43.24191569592759
5.7031300285214,4.936528167520487,78.71322513846913
2.1306717135880797,4.4423805742082365,15.140474813096896
4.630707419826803,4.050360548232147,15.691051626591268
5.10280590200443,3.503660930051381,22.9520219790884
0.3520345930200517,5.734498768520101,101.24734484312162
4.151503937520717,4.20064122104668,12.415486660712364
3.4482319810452324,4.084623572215559,9.099421357551643
5.530683991218848,5.055040348130492,69.52936685428068
4.233100447909422,4.254143475278725,13.7657018890985
0.6346565615628168,0.8932909201898631,29.94683904201634
4.219595729676359,1.1329685238346063,1.5606142989396026
4.708423560913135,2.6045437995752843,8.739818832458107
0.33223953640228876,1.472362856181953,50.50402413232896
4.796545021322604,0.4165064119974484,6.446699939164695
4.549265951147631,1.5270497462757364,5.6552895586112255
2.3256832674616934,5.627030965484951,47.921629827217345
0.4323933280012102,1.573390026849962,43.384786453921826
5.871985319638137,0.1765488967855564,61.97152017549624
0.0888268475649987,0.2203592288069227,66.18808550024224
5.856902126965582,1.3419462107408426,66.33148432020131
0.8598060801748701,3.8055132927309905,26.866092630805397
0.2574999389674919,1.7704289339540162,56.55795368695217
1.910223334527966,3.5614921852525754,5.217745636733578
4.666518714447974,4.458248613129303,22.56847244497853
3.75700028660303,5.4679155442372815,42.03505770546601
3.5660895180270034,2.8340321758762315,0.6828537552725435
0.44202416283822754,0.7213591766602452,40.723516250075
4.758402845288589,2.37072371670536,9.611294634704455
5.3115405770999295,5.2977316786403845,64.41294312187564
3.1293399797664083,0.6434565903093263,-2.49604492453439
0.42233194401791563,1.4037461405012464,43.93570796228846
2.279374784439585,2.3147433612637025,0.3008527606604452
0.03717531396515894,5.260158263195729,111.71010181759745
3.22848606755288,3.2868198272673332,2.133577184970332
2.274114276291133,2.6568033166583014,0.5609730112349449
0.5054748253774803,1.9595556975728305,38.7213796316038
0.2073723412663504,0.7893219786930978,59.04626092177085
2.683106494958503,0.007775081155571906,-7.896976791072365
3.4184353152239533,2.3233650145909204,0.06446848829895238
2.3156851390560127,0.4643683291829892,-3.401979734266963
2.047004922581851,2.7548108522473864,1.2548720445631114
3.7743185937382644,3.7997234450154025,6.188795625581234
0.5827961865307101,1.8928195593202255,34.13794855234195
5.637379049363278,1.137996326345161,47.742199830894684
4.80139827889838,2.147466003014416,10.53346390704948
4.555582408435476,3.8825585941910497,12.527447537546106
5.639683293793572,5.488065769783524,90.98992991283752
4.192060624901737,5.19501852869488,34.6344725545448
3.0280016132329424,4.159150777050983,10.065814883656342
2.141027763390765,3.2730866865282877,2.6077528632053695
3.3759417730482677,2.4739070216400156,0.12640856175807294
2.415826573532194,2.2287836570251107,0.12843241216285467
5.329639758102919,3.0129519746889386,30.49409350987411
2.971179200805553,4.546378134479639,16.510822452820847
3.4801224210276978,2.791367251825302,0.5487416744398306
3.2293351036890656,2.420950826677847,0.07735850834201473
5.844754222260498,4.372213452275258,78.83999111099126
0.7462018582259995,0.32933311432104295,21.13935290320665
5.711597713383733,4.2307063107227,65.16321894577732
4.286983901599947,1.1466942677137166,2.122102918965438
0.8505565510865971,4.07607769153231,30.2934894986847
1.3025600882919326,1.93705782534095,8.301653318990342
1.3798205573951434,3.629205816652618,11.214947374649816
4.012367703912745,5.409592663837464,40.68800922713651
3.720929799015697,2.7672682718467936,0.721820726581375
1.1157284957948308,5.135094913932318,43.42018581678616
0.10428304217581297,2.788797833063663,70.80197989362581
3.5477971420469023,0.6450213179613524,-2.3976474239401893
5.1856519894305535,5.29708927526711,58.66243238882393
4.2431159905861895,5.449511363276209,43.434247050208796
4.783615959471456,1.7870344453897982,10.110921010020867
0.21054612245758664,4.197746703859421,71.16010041534756
1.173200421449564,1.6714786481557637,11.101425728821752
4.081909629619992,5.302069765868592,37.3747985151588
2.027907839429976,4.249933017604988,12.282563125249641
4.429760344860077,4.97196315420495,30.428871216915653
5.598030962135918,4.149462830145065,55.49025359624781
4.1060788433491835,3.0689400056183995,2.7181388685043864
5.777173029031011,3.513886851896956,62.95519427713201
5.022151579461196,0.7753675532369362,14.884102917089448
0.8677337331026282,0.12917217273879045,14.12331134479445
5.256020017655943,0.9797734250408954,24.842380735028684
5.908488892011642,4.670728281065972,90.60962844032008
0.8795442941737119,5.22879277160777,53.87750149579887
5.085686975606673,0.36250504340509293,14.532522237755916
3.0137157393456278,0.28472995416824376,-5.046584011482359
4.672222028747415,3.3054938306502395,10.04441356739687
1.3122924903575734,5.757905835810087,61.18174163039681
4.491902903619611,4.0409738464090985,13.455899200675422
5.014957616959662,4.587479009783603,33.80733529382434
3.4159095353634648,0.47178390377928436,-3.539141443100895
4.133482588204513,4.262884396004356,13.238096240968177
2.5550782227110815,5.924423794076031,60.47963793270355
5.5506196928629645,3.6106477321829162,46.50194266042685
1.0866255607894466,3.20570300112513,15.155688011687001
3.703386016035715,2.7580315126796657,0.6803532626508979
5.312846192473826,0.8630753570936094,27.144969794300597
3.677249937150651,3.711104927895258,5.2202858781628185
